word;4.811320754716981;language_unit,anagram,anaphor,antonym,back-formation,charade,classifier,cognate,content_word,contraction,deictic,derivative,diminutive,dirty_word,disyllable,form,four-letter_word,function_word,guide_word,head,headword,heteronym,holonym,homonym,hypernym,hyponym,key_word,loanblend,loanword,meronym,metonym,monosyllable,neologism,nonce_word,oxytone,palindrome,paroxytone,partitive,polysemant,polysyllable,primitive,proparoxytone,quantifier,quantifier,reduplication,retronym,substantive,syncategorem,synonym,term,terminology,trisyllable,troponym,vocable,written_word
worm;5.684210526315789;invertebrate,acanthocephalan,annelid,arrowworm,beard_worm,flatworm,helminth,nematode,ribbon_worm,woodworm
sausage;4.912280701754386;meat,blood_sausage,bologna,chipolata,chorizo,frank,headcheese,knackwurst,liver_pudding,pepperoni,pork_sausage,salami,souse
forest;6.6415094339622645;vegetation,bosk,grove,jungle,old_growth,rain_forest,second_growth
resentment;11.49056603773585;hostility,envy,grudge,heartburning,sulkiness
seed;6.983870967741935;fruit,ash-key,babassu_nut,bean,bonduc_nut,buckeye,coffee_bean,cohune_nut,coquilla_nut,edible_seed,grain,ivory_nut,job,jumping_bean,neem_seed,nut,oilseed,pip,safflower_seed
zebra;6.444444444444445;equine,common_zebra,grevy,mountain_zebra
morals;10.702127659574469;motivation,conscience,hedonism,inner_light
soap;3.52;cleansing_agent,bar_soap,castile_soap,liquid_soap,saddle_soap,soap_flakes,soap_powder,soft_soap,toilet_soap
patient;5.981132075471698;case,sick_person,alexic,analysand,arthritic,hypertensive,hypochondriac,hypotensive,index_case,inpatient,outpatient,vaccinee
salt;12.547619047619047;compound,acetate,alkali,ammonium_chloride,arsenate,benzoate,bichromate,bile_salt,borate,borosilicate,calcium_chloride,calcium_lactate,calcium_stearate,calcium_sulphate,carbamate,carbonate,chlorate,chromate,chrome_alum,citrate,cream_of_tartar,cyanide,dibasic_salt,double_salt,ferricyanide,ferrocyanide,fluoroboride,fluosilicate,fulminate,glauber,glutamate,halide,hypochlorite,isocyanate,lactate,manganate,microcosmic_salt,oxalacetate,oxalate,perchlorate,permanganate,phosphate,polyphosphate,potassium_bromide,potassium_chlorate,potassium_dichromate,propenoate,pyrophosphate,salicylate,silicate,sodium_carbonate,sodium_carboxymethyl_cellulose,sodium_chlorate,sodium_dichromate,sodium_fluoride,sulfate,sulfonate,tartrate,thiocyanate,tungstate,urate,vanadate,xanthate
fungus;8.169811320754716;organism,agaric,ascomycete,aspergillus_fumigatus,basidiomycete,bird,black_root_rot_fungus,blastomycete,bolete,bottom_rot_fungus,brown_root_rot_fungus,candida,clubroot_fungus,coffee_fungus,coral_fungus,dead-man,dry_rot,dutch_elm_fungus,earthball,earthstar,earthtongue,ergot,false_morel,false_truffle,felt_fungus,gasteromycete,gastroboletus_scabrosus,gastroboletus_turbinatus,gastrocybe_lateritia,green_smut_fungus,gyromitra,hen-of-the-woods,jelly_fungus,lichen,lorchel,macowanites_americanus,mildew,mold,monilia,phytophthora_citrophthora,phytophthora_infestans,pink_disease_fungus,pond-scum_parasite,potato_fungus,potato_wart_fungus,puffball,pythium,radiigera_fuscogleba,rhizoctinia,rust,sac_fungus,scaly_lentinus,sclerotinia,shiitake,slime_mold,smut,stalked_puffball,stinkhorn,tooth_fungus,true_fungus,truffle,verticillium,volvaria_bombycina,white_fungus,white_rust,wynnea_americana,wynnea_sparassoides,yeast,yellow_spot_fungus
ulcer;9.125;lesion,aphthous_ulcer,bedsore,canker,chancroid,noli-me-tangere,noma,peptic_ulcer
swine;6.2;even-toed_ungulate,babirusa,boar,hog,razorback,sow,warthog,wild_boar
